Time,Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Data collected at five minute intervals.
7/1/2005 5:50,6550379631
7/1/2005 5:55,6498372687
7/1/2005 6:00,6240140768
7/1/2005 6:05,5951648294
7/1/2005 6:10,5800148767
7/1/2005 6:15,5690901999
7/1/2005 6:20,5696293859
7/1/2005 6:25,5902043843
7/1/2005 6:30,6059503975
7/1/2005 6:35,5561415222
7/1/2005 6:40,5346050327
7/1/2005 6:45,5474056289
7/1/2005 6:50,5309068861
7/1/2005 6:55,5192248436
7/1/2005 7:00,5163571119
7/1/2005 7:05,5036496910
7/1/2005 7:10,4888280629
7/1/2005 7:15,4877585164
7/1/2005 7:20,4821769215
7/1/2005 7:25,4627197332
7/1/2005 7:30,4463116863
7/1/2005 7:35,4535032665
7/1/2005 7:40,4265930788
7/1/2005 7:45,4149526759
7/1/2005 7:50,3983842828
7/1/2005 7:55,3926613969
7/1/2005 8:00,4074349216
7/1/2005 8:05,4039161237
7/1/2005 8:10,4018966857
7/1/2005 8:15,3929293501
7/1/2005 8:20,3805093427
7/1/2005 8:25,3783817886
7/1/2005 8:30,3914847800
7/1/2005 8:35,3782308124
7/1/2005 8:40,3709621845
7/1/2005 8:45,3622787669
7/1/2005 8:50,3548977453
7/1/2005 8:55,3603104634
7/1/2005 9:00,4009717354
7/1/2005 9:05,3639692087
7/1/2005 9:10,3605514626
7/1/2005 9:15,3502855932
7/1/2005 9:20,3499843970
7/1/2005 9:25,3476525731
7/1/2005 9:30,3587659060
7/1/2005 9:35,3671878324
7/1/2005 9:40,3637254925
7/1/2005 9:45,3590175655
7/1/2005 9:50,3471677054
7/1/2005 9:55,3464833021
7/1/2005 10:00,3557748952
7/1/2005 10:05,3462426504
7/1/2005 10:10,3434218049
7/1/2005 10:15,3401448041
7/1/2005 10:20,3431491793
7/1/2005 10:25,3488073943
7/1/2005 10:30,3528075185
7/1/2005 10:35,3368821469
7/1/2005 10:40,3358348538
7/1/2005 10:45,3181332952
7/1/2005 10:50,3034729784
7/1/2005 10:55,3180227997
7/1/2005 11:00,3245651922
7/1/2005 11:05,3297696874
7/1/2005 11:10,3371197752
7/1/2005 11:15,3269315760
7/1/2005 11:20,3166367602
7/1/2005 11:25,3218420785
7/1/2005 11:30,3301253845
7/1/2005 11:35,3309279938
7/1/2005 11:40,3322449748
7/1/2005 11:45,3304948183
7/1/2005 11:50,3141433224
7/1/2005 11:55,3205834623
7/1/2005 12:00,3038514602
7/1/2005 12:05,2975497089
7/1/2005 12:10,2940978866
7/1/2005 12:15,2959859011
7/1/2005 12:20,2940956688
7/1/2005 12:25,2991405114
7/1/2005 12:30,2833615921
7/1/2005 12:35,2679840033
7/1/2005 12:40,2669069698
7/1/2005 12:45,2554808347
7/1/2005 12:50,2614076092
7/1/2005 12:55,2934255862
7/1/2005 13:00,2610970890
7/1/2005 13:05,2568739282
7/1/2005 13:10,2558490999
7/1/2005 13:15,2485636911
7/1/2005 13:20,2538069365
7/1/2005 13:25,2477768524
7/1/2005 13:30,2414711560
7/1/2005 13:35,2273228074
7/1/2005 13:40,2200007455
7/1/2005 13:45,2125041297
7/1/2005 13:50,2195369757
7/1/2005 13:55,2293431110
7/1/2005 14:00,2180684900
7/1/2005 14:05,2179734197
7/1/2005 14:10,2070020128
7/1/2005 14:15,2163301892
7/1/2005 14:20,2102685922
7/1/2005 14:25,2134651508
7/1/2005 14:30,2121987282
7/1/2005 14:35,2006096204
7/1/2005 14:40,1986282438
7/1/2005 14:45,1992636575
7/1/2005 14:50,2048085797
7/1/2005 14:55,1993069478
7/1/2005 15:00,1939413974
7/1/2005 15:05,1930408199
7/1/2005 15:10,1879860778
7/1/2005 15:15,1857463647
7/1/2005 15:20,1921772156
7/1/2005 15:25,1876310637
7/1/2005 15:30,1893179287
7/1/2005 15:35,1737992113
7/1/2005 15:40,1699714355
7/1/2005 15:45,1664135600
7/1/2005 15:50,1864107232
7/1/2005 15:55,1914327258
7/1/2005 16:00,1797591946
7/1/2005 16:05,1886653361
7/1/2005 16:10,1808766943
7/1/2005 16:15,1711579571
7/1/2005 16:20,1777035926
7/1/2005 16:25,1739588747
7/1/2005 16:30,1624040278
7/1/2005 16:35,1602158381
7/1/2005 16:40,1605477310
7/1/2005 16:45,1609662348
7/1/2005 16:50,1686763370
7/1/2005 16:55,1711070444
7/1/2005 17:00,1729600686
7/1/2005 17:05,1587920820
7/1/2005 17:10,1545974647
7/1/2005 17:15,1619971852
7/1/2005 17:20,1750319786
7/1/2005 17:25,1733409116
7/1/2005 17:30,1662321284
7/1/2005 17:35,1608516751
7/1/2005 17:40,1571401517
7/1/2005 17:45,1539659425
7/1/2005 17:50,1637008461
7/1/2005 17:55,1555105558
7/1/2005 18:00,1540198462
7/1/2005 18:05,1533222238
7/1/2005 18:10,1489718204
7/1/2005 18:15,1580223093
7/1/2005 18:20,1643467117
7/1/2005 18:25,1577284495
7/1/2005 18:30,1459619673
7/1/2005 18:35,1514805713
7/1/2005 18:40,1532478216
7/1/2005 18:45,1555100638
7/1/2005 18:50,1495800075
7/1/2005 18:55,1425379103
7/1/2005 19:00,1420892497
7/1/2005 19:05,1449817658
7/1/2005 19:10,1388898042
7/1/2005 19:15,1531999829
7/1/2005 19:20,1649538806
7/1/2005 19:25,1650991845
7/1/2005 19:30,1654960890
7/1/2005 19:35,1615419058
7/1/2005 19:40,1611516467
7/1/2005 19:45,1637162894
7/1/2005 19:50,1657499826
7/1/2005 19:55,1614600208
7/1/2005 20:00,1625456351
7/1/2005 20:05,1666403407
7/1/2005 20:10,1571831559
7/1/2005 20:15,1614524730
7/1/2005 20:20,1580664333
7/1/2005 20:25,1530778586
7/1/2005 20:30,1589200705
7/1/2005 20:35,1671263886
7/1/2005 20:40,1663593925
7/1/2005 20:45,1750505559
7/1/2005 20:50,1667812264
7/1/2005 20:55,1712132416
7/1/2005 21:00,1740979448
7/1/2005 21:05,1680619908
7/1/2005 21:10,1805215602
7/1/2005 21:15,1917720229
7/1/2005 21:20,1904645707
7/1/2005 21:25,1865898397
7/1/2005 21:30,1875301111
7/1/2005 21:35,2063475502
7/1/2005 21:40,2341807643
7/1/2005 21:45,2155754096
7/1/2005 21:50,2086810902
7/1/2005 21:55,2124365070
7/1/2005 22:00,2114176965
7/1/2005 22:05,2137747757
7/1/2005 22:10,2170800997
7/1/2005 22:15,2298873351
7/1/2005 22:20,2288610295
7/1/2005 22:25,2249359430
7/1/2005 22:30,2335220734
7/1/2005 22:35,2374419550
7/1/2005 22:40,2458078269
7/1/2005 22:45,2540902192
7/1/2005 22:50,2430140156
7/1/2005 22:55,2462214715
7/1/2005 23:00,2503560055
7/1/2005 23:05,2445385256
7/1/2005 23:10,2608987378
7/1/2005 23:15,2661537295
7/1/2005 23:20,2746571606
7/1/2005 23:25,2706708149
7/1/2005 23:30,2676533017
7/1/2005 23:35,2572741670
7/1/2005 23:40,2679863203
7/1/2005 23:45,2672808633
7/1/2005 23:50,2664663743
7/1/2005 23:55,2807772940
7/2/2005 0:00,2729291122
7/2/2005 0:05,2786160086
7/2/2005 0:10,2818537076
7/2/2005 0:15,2897331877
7/2/2005 0:20,2919548147
7/2/2005 0:25,2957114739
7/2/2005 0:30,3038434479
7/2/2005 0:35,2835737908
7/2/2005 0:40,2898014631
7/2/2005 0:45,2914259083
7/2/2005 0:50,3039199530
7/2/2005 0:55,3018959553
7/2/2005 1:00,3060775502
7/2/2005 1:05,3002603076
7/2/2005 1:10,3153178061
7/2/2005 1:15,2962455260
7/2/2005 1:20,3012067009
7/2/2005 1:25,2964790509
7/2/2005 1:30,3007373031
7/2/2005 1:35,2960516125
7/2/2005 1:40,2845567070
7/2/2005 1:45,2956558360
7/2/2005 1:50,2855685955
7/2/2005 1:55,2833743994
7/2/2005 2:00,2926886301
7/2/2005 2:05,3025038699
7/2/2005 2:10,3052726525
7/2/2005 2:15,2946225809
7/2/2005 2:20,2826083537
7/2/2005 2:25,2918010116
7/2/2005 2:30,2879964758
7/2/2005 2:35,2873784136
7/2/2005 2:40,2945502217
7/2/2005 2:45,2863935467
7/2/2005 2:50,2907203621
7/2/2005 2:55,3011790470
7/2/2005 3:00,2908423661
7/2/2005 3:05,2856761571
7/2/2005 3:10,2979666626
7/2/2005 3:15,3057030741
7/2/2005 3:20,2907108248
7/2/2005 3:25,2964133133
7/2/2005 3:30,2964033809
7/2/2005 3:35,2935183940
7/2/2005 3:40,2896792238
7/2/2005 3:45,2933777158
7/2/2005 3:50,2984149803
7/2/2005 3:55,2993451179
7/2/2005 4:00,2958727880
7/2/2005 4:05,2906292053
7/2/2005 4:10,3007965466
7/2/2005 4:15,3002595301
7/2/2005 4:20,2967493029
7/2/2005 4:25,3018586786
7/2/2005 4:30,2965673958
7/2/2005 4:35,2920729851
7/2/2005 4:40,2936974802
7/2/2005 4:45,2896273061
7/2/2005 4:50,2961948577
7/2/2005 4:55,2871015964
7/2/2005 5:00,2817843866
7/2/2005 5:05,2939358783
7/2/2005 5:10,3039448939
7/2/2005 5:15,3100443471
7/2/2005 5:20,3008652535
7/2/2005 5:25,2887625817
7/2/2005 5:30,2926078892
7/2/2005 5:35,2915860193
7/2/2005 5:40,2828181723
7/2/2005 5:45,2835232862
7/2/2005 5:50,2842130594
7/2/2005 5:55,2756580400
7/2/2005 6:00,2767947979
7/2/2005 6:05,2825092967
7/2/2005 6:10,2825252056
7/2/2005 6:15,2781836198
7/2/2005 6:20,2690765286
7/2/2005 6:25,2731545707
7/2/2005 6:30,2745850958
7/2/2005 6:35,2786063541
7/2/2005 6:40,2834602864
7/2/2005 6:45,2791875423
7/2/2005 6:50,2775434020
7/2/2005 6:55,2868780974
7/2/2005 7:00,2827056722
7/2/2005 7:05,2858449965
7/2/2005 7:10,2804989913
7/2/2005 7:15,2810744334
7/2/2005 7:20,2789203584
7/2/2005 7:25,2747500376
7/2/2005 7:30,2724452129
7/2/2005 7:35,2761417459
7/2/2005 7:40,2752665077
7/2/2005 7:45,2806777498
7/2/2005 7:50,2833644314
7/2/2005 7:55,2788277872
7/2/2005 8:00,2840555169
7/2/2005 8:05,2991823819
7/2/2005 8:10,2864186098
7/2/2005 8:15,2826844045
7/2/2005 8:20,2841632440
7/2/2005 8:25,2757566315
7/2/2005 8:30,2729520862
7/2/2005 8:35,2882666910
7/2/2005 8:40,2750116927
7/2/2005 8:45,2684618131
7/2/2005 8:50,2631974364
7/2/2005 8:55,2699229364
7/2/2005 9:00,2837450617
7/2/2005 9:05,2648784596
7/2/2005 9:10,2703980306
7/2/2005 9:15,2644182970
7/2/2005 9:20,2655827949
7/2/2005 9:25,2605423432
7/2/2005 9:30,2664220946
7/2/2005 9:35,2815985393
7/2/2005 9:40,2788262312
7/2/2005 9:45,2652605750
7/2/2005 9:50,2648570441
7/2/2005 9:55,2514407369
7/2/2005 10:00,2680127968
7/2/2005 10:05,2688405326
7/2/2005 10:10,2754664955
7/2/2005 10:15,2713047981
7/2/2005 10:20,2682955267
7/2/2005 10:25,2624392526
7/2/2005 10:30,2583205148
7/2/2005 10:35,2548226415
7/2/2005 10:40,2423583513
7/2/2005 10:45,2458773577
7/2/2005 10:50,2428948343
7/2/2005 10:55,2414673560
7/2/2005 11:00,2445559384
7/2/2005 11:05,2516159671
7/2/2005 11:10,2539160683
7/2/2005 11:15,2396298348
7/2/2005 11:20,2327110215
7/2/2005 11:25,2396710062
7/2/2005 11:30,2429434333
7/2/2005 11:35,2401427608
7/2/2005 11:40,2261931082
7/2/2005 11:45,2392882188
7/2/2005 11:50,2260354606
7/2/2005 11:55,2551106966
7/2/2005 12:00,2308132157
7/2/2005 12:05,2327272575
7/2/2005 12:10,2209339297
7/2/2005 12:15,2165103255
7/2/2005 12:20,2184239221
7/2/2005 12:25,2231342537
7/2/2005 12:30,2321005418
7/2/2005 12:35,2213656731
7/2/2005 12:40,2161634078
7/2/2005 12:45,2158379061
7/2/2005 12:50,2085058439
7/2/2005 12:55,2172180914
7/2/2005 13:00,2224065634
7/2/2005 13:05,2209700366
7/2/2005 13:10,2061856541
7/2/2005 13:15,2053062491
7/2/2005 13:20,2027152209
7/2/2005 13:25,1989110383
7/2/2005 13:30,2080522601
7/2/2005 13:35,1924233613
7/2/2005 13:40,1965517013
7/2/2005 13:45,1929162627
7/2/2005 13:50,1931254635
7/2/2005 13:55,1937261577
7/2/2005 14:00,1937306689
7/2/2005 14:05,1846910848
7/2/2005 14:10,1784699539
7/2/2005 14:15,1767120068
7/2/2005 14:20,1725951068
7/2/2005 14:25,1761055860
7/2/2005 14:30,1764475226
7/2/2005 14:35,1692019833
7/2/2005 14:40,1653169303
7/2/2005 14:45,1643377583
7/2/2005 14:50,1613220183
7/2/2005 14:55,1648732020
7/2/2005 15:00,1721114456
7/2/2005 15:05,1634253432
7/2/2005 15:10,1580244737
7/2/2005 15:15,1639004514
7/2/2005 15:20,1529843027
7/2/2005 15:25,1589071175
7/2/2005 15:30,1700358726
7/2/2005 15:35,1698154584
7/2/2005 15:40,1703618491
7/2/2005 15:45,1802504915
7/2/2005 15:50,1723584940
7/2/2005 15:55,1744819424
7/2/2005 16:00,1932075310
7/2/2005 16:05,1821983376
7/2/2005 16:10,1809898571
7/2/2005 16:15,1816432416
7/2/2005 16:20,1800783076
7/2/2005 16:25,1846141801
7/2/2005 16:30,1891137297
7/2/2005 16:35,1800756809
7/2/2005 16:40,1915511872
7/2/2005 16:45,1833972391
7/2/2005 16:50,1541618114
7/2/2005 16:55,1616630899
7/2/2005 17:00,1592933371
7/2/2005 17:05,1507410542
7/2/2005 17:10,1514411754
7/2/2005 17:15,1465814477
7/2/2005 17:20,1389270639
7/2/2005 17:25,1481242271
7/2/2005 17:30,1530811187
7/2/2005 17:35,1494074132
7/2/2005 17:40,1473948109
7/2/2005 17:45,1421120694
7/2/2005 17:50,1351246095
7/2/2005 17:55,1475509118
7/2/2005 18:00,1470432170
7/2/2005 18:05,1375175125
7/2/2005 18:10,1329835343
7/2/2005 18:15,1356152609
7/2/2005 18:20,1396005853
7/2/2005 18:25,1495226732
7/2/2005 18:30,1495329967
7/2/2005 18:35,1413927811
7/2/2005 18:40,1410087888
7/2/2005 18:45,1359237586
7/2/2005 18:50,1368171403
7/2/2005 18:55,1537863134
7/2/2005 19:00,1501742589
7/2/2005 19:05,1445192870
7/2/2005 19:10,1392915910
7/2/2005 19:15,1367733187
7/2/2005 19:20,1420835151
7/2/2005 19:25,1479515447
7/2/2005 19:30,1403549366
7/2/2005 19:35,1441489403
7/2/2005 19:40,1436058161
7/2/2005 19:45,1421274673
7/2/2005 19:50,1476627180
7/2/2005 19:55,1606307131
7/2/2005 20:00,1446820599
7/2/2005 20:05,1390146548
7/2/2005 20:10,1415780791
7/2/2005 20:15,1465349360
7/2/2005 20:20,1481910689
7/2/2005 20:25,1449457589
7/2/2005 20:30,1554907526
7/2/2005 20:35,1548462757
7/2/2005 20:40,1533228932
7/2/2005 20:45,1579153263
7/2/2005 20:50,1673754372
7/2/2005 20:55,1750313067
7/2/2005 21:00,1712637028
7/2/2005 21:05,1703162446
7/2/2005 21:10,1768488740
7/2/2005 21:15,1799580412
7/2/2005 21:20,1846691794
7/2/2005 21:25,1856468327
7/2/2005 21:30,1861136748
7/2/2005 21:35,1883283736
7/2/2005 21:40,1990588425
7/2/2005 21:45,1974387226
7/2/2005 21:50,2097993028
7/2/2005 21:55,2108444959
7/2/2005 22:00,2072873554
7/2/2005 22:05,2123169385
7/2/2005 22:10,2143286627
7/2/2005 22:15,2162024379
7/2/2005 22:20,2216028411
7/2/2005 22:25,2199942366
7/2/2005 22:30,2206660978
7/2/2005 22:35,2256965999
7/2/2005 22:40,2423079546
7/2/2005 22:45,2457569456
7/2/2005 22:50,2520669374
7/2/2005 22:55,2553145508
7/2/2005 23:00,2522036047
7/2/2005 23:05,2527767897
7/2/2005 23:10,2567149989
7/2/2005 23:15,2563598573
7/2/2005 23:20,2548623840
7/2/2005 23:25,2676395645
7/2/2005 23:30,2613903054
7/2/2005 23:35,2744899146
7/2/2005 23:40,2686896166
7/2/2005 23:45,2678013759
7/2/2005 23:50,2824502892
7/2/2005 23:55,2814721528
7/3/2005 0:00,2736153570
7/3/2005 0:05,2712311556
7/3/2005 0:10,2851880756
7/3/2005 0:15,2798791952
7/3/2005 0:20,2940081598
7/3/2005 0:25,2819463995
7/3/2005 0:30,2844559375
7/3/2005 0:35,2743804480
7/3/2005 0:40,2759510050
7/3/2005 0:45,2891141151
7/3/2005 0:50,3074921043
7/3/2005 0:55,2932980282
7/3/2005 1:00,2794186080
7/3/2005 1:05,2808238999
7/3/2005 1:10,2787604164
7/3/2005 1:15,2813148980
7/3/2005 1:20,2859951966
7/3/2005 1:25,2830168378
7/3/2005 1:30,2855551422
7/3/2005 1:35,2816897820
7/3/2005 1:40,2879884470
7/3/2005 1:45,2868531228
7/3/2005 1:50,2956108306
7/3/2005 1:55,2859638728
7/3/2005 2:00,2804267139
7/3/2005 2:05,2791581897
7/3/2005 2:10,2865435209
7/3/2005 2:15,2931043149
7/3/2005 2:20,2793339982
7/3/2005 2:25,2785876444
7/3/2005 2:30,2801271861
7/3/2005 2:35,2875030962
7/3/2005 2:40,2823212097
7/3/2005 2:45,2912398386
7/3/2005 2:50,2923857061
7/3/2005 2:55,2888600378
7/3/2005 3:00,2748273526
7/3/2005 3:05,2833353717
7/3/2005 3:10,2762355314
7/3/2005 3:15,2815585401
7/3/2005 3:20,2817429958
7/3/2005 3:25,2914115795
7/3/2005 3:30,2790318295
7/3/2005 3:35,2753421095
7/3/2005 3:40,2814379978
7/3/2005 3:45,2796180720
7/3/2005 3:50,2862035752
7/3/2005 3:55,2788599214
7/3/2005 4:00,2786268490
7/3/2005 4:05,2875930341
7/3/2005 4:10,2873464949
7/3/2005 4:15,2869018235
7/3/2005 4:20,2972229156
7/3/2005 4:25,3083072903
7/3/2005 4:30,2962170721
7/3/2005 4:35,2904813424
7/3/2005 4:40,2875536530
7/3/2005 4:45,2972383887
7/3/2005 4:50,2917887926
7/3/2005 4:55,2887964625
7/3/2005 5:00,2939633931
7/3/2005 5:05,2876928150
7/3/2005 5:10,2975755192
7/3/2005 5:15,3039122097
7/3/2005 5:20,3003341159
7/3/2005 5:25,3120240945
7/3/2005 5:30,3069423347
7/3/2005 5:35,3046440491
7/3/2005 5:40,3109477177
7/3/2005 5:45,3142577455
7/3/2005 5:50,3148173770
7/3/2005 5:55,3037718642
7/3/2005 6:00,2969250174
7/3/2005 6:05,2935369661
7/3/2005 6:10,3017832375
7/3/2005 6:15,3064266526
7/3/2005 6:20,3010685869
7/3/2005 6:25,3044188451
7/3/2005 6:30,3022725485
7/3/2005 6:35,3029470931
7/3/2005 6:40,3054812827
7/3/2005 6:45,3190168413
7/3/2005 6:50,3094454753
7/3/2005 6:55,3016286767
7/3/2005 7:00,3005377762
7/3/2005 7:05,2955215334
7/3/2005 7:10,3079759198
7/3/2005 7:15,3079348094
7/3/2005 7:20,3029116523
7/3/2005 7:25,3023895797
7/3/2005 7:30,3098447694
7/3/2005 7:35,3042733000
7/3/2005 7:40,3186438953
7/3/2005 7:45,3258390775
7/3/2005 7:50,3251233038
7/3/2005 7:55,3142023169
7/3/2005 8:00,3125076218
7/3/2005 8:05,3170983282
7/3/2005 8:10,3257051151
7/3/2005 8:15,3176188522
7/3/2005 8:20,3235938048
7/3/2005 8:25,3213720455
7/3/2005 8:30,3196786888
7/3/2005 8:35,3544173653
7/3/2005 8:40,3261383370
7/3/2005 8:45,3315850252
7/3/2005 8:50,3228050047
7/3/2005 8:55,3232185868
7/3/2005 9:00,3159773842
7/3/2005 9:05,3052070522
7/3/2005 9:10,3188240541
7/3/2005 9:15,3159435807
7/3/2005 9:20,3205143436
7/3/2005 9:25,3223515784
7/3/2005 9:30,3246548223
7/3/2005 9:35,3245455886
7/3/2005 9:40,3342195261
7/3/2005 9:45,3269304415
7/3/2005 9:50,3145668882
7/3/2005 9:55,3125725699
7/3/2005 10:00,3163817293
7/3/2005 10:05,3262474939
7/3/2005 10:10,3336933159
7/3/2005 10:15,3210306612
7/3/2005 10:20,3092520227
7/3/2005 10:25,3073962045
7/3/2005 10:30,3053030972
7/3/2005 10:35,3036275977
7/3/2005 10:40,3074604949
7/3/2005 10:45,2960870260
7/3/2005 10:50,2898907892
7/3/2005 10:55,2962776993
7/3/2005 11:00,2900712221
7/3/2005 11:05,2928295541
7/3/2005 11:10,2910775372
7/3/2005 11:15,2742022365
7/3/2005 11:20,2718400678
7/3/2005 11:25,2811280085
7/3/2005 11:30,2875823360
7/3/2005 11:35,2823173211
7/3/2005 11:40,2748480010
7/3/2005 11:45,2663532138
7/3/2005 11:50,2584475856
7/3/2005 11:55,2580274655
7/3/2005 12:00,2442564964
7/3/2005 12:05,2459815447
7/3/2005 12:10,2401901010
7/3/2005 12:15,2306312152
7/3/2005 12:20,2331922522
7/3/2005 12:25,2318805824
7/3/2005 12:30,2227065544
7/3/2005 12:35,2413694624
7/3/2005 12:40,2338167246
7/3/2005 12:45,2197735272
7/3/2005 12:50,2124480647
7/3/2005 12:55,2108318260
7/3/2005 13:00,1991490057
7/3/2005 13:05,2075898487
7/3/2005 13:10,2020763066
7/3/2005 13:15,2002296034
7/3/2005 13:20,1988524808
7/3/2005 13:25,1911328012
7/3/2005 13:30,1938651076
7/3/2005 13:35,2046860599
7/3/2005 13:40,2046272280
7/3/2005 13:45,1862776810
7/3/2005 13:50,1921085912
7/3/2005 13:55,1807275075
7/3/2005 14:00,1822307134
7/3/2005 14:05,1804450029
7/3/2005 14:10,1773582032
7/3/2005 14:15,1757239476
7/3/2005 14:20,1788640974
7/3/2005 14:25,1681213935
7/3/2005 14:30,1617667988
7/3/2005 14:35,1672543299
7/3/2005 14:40,1659932649
7/3/2005 14:45,1627604741
7/3/2005 14:50,1573900789
7/3/2005 14:55,1530863612
7/3/2005 15:00,1541870977
7/3/2005 15:05,1742613720
7/3/2005 15:10,1627535375
7/3/2005 15:15,1657497328
7/3/2005 15:20,1708022927
7/3/2005 15:25,1674325336
7/3/2005 15:30,1649587320
7/3/2005 15:35,1661249150
7/3/2005 15:40,1688091071
7/3/2005 15:45,1514430514
7/3/2005 15:50,1505040431
7/3/2005 15:55,1474836303
7/3/2005 16:00,1459951443
7/3/2005 16:05,1645928596
7/3/2005 16:10,1708692537
7/3/2005 16:15,1691847653
7/3/2005 16:20,1737386563
7/3/2005 16:25,1671001401
7/3/2005 16:30,1681199159
7/3/2005 16:35,1751413968
7/3/2005 16:40,1664965451
7/3/2005 16:45,1662515275
7/3/2005 16:50,1722782915
7/3/2005 16:55,1546306190
7/3/2005 17:00,1659229246
7/3/2005 17:05,1570648025
7/3/2005 17:10,1580143023
7/3/2005 17:15,1582748063
7/3/2005 17:20,1572340624
7/3/2005 17:25,1634310600
7/3/2005 17:30,2015558337
7/3/2005 17:35,1908065271
7/3/2005 17:40,1837197344
7/3/2005 17:45,1787619577
7/3/2005 17:50,1682143555
7/3/2005 17:55,1885315490
7/3/2005 18:00,2783999018
7/3/2005 18:05,2189196978
7/3/2005 18:10,1895777952
7/3/2005 18:15,1903562656
7/3/2005 18:20,1807069232
7/3/2005 18:25,1769416991
7/3/2005 18:30,1862215498
7/3/2005 18:35,2080225979
7/3/2005 18:40,2014802100
7/3/2005 18:45,2064303149
7/3/2005 18:50,2050248286
7/3/2005 18:55,2015590648
7/3/2005 19:00,2264490564
7/3/2005 19:05,2355355557
7/3/2005 19:10,2396630425
7/3/2005 19:15,2508692630
7/3/2005 19:20,2545825751
7/3/2005 19:25,2788711408
7/3/2005 19:30,2894793226
7/3/2005 19:35,3055078591
7/3/2005 19:40,3078147429
7/3/2005 19:45,3217993148
7/3/2005 19:50,3492499551
7/3/2005 19:55,3664690898
7/3/2005 20:00,3918622175
7/3/2005 20:05,4071785535
7/3/2005 20:10,4259256193
7/3/2005 20:15,4486783371
7/3/2005 20:20,4875797762
7/3/2005 20:25,4767643972
7/3/2005 20:30,5117877488
7/3/2005 20:35,5565086658
7/3/2005 20:40,5593441039
7/3/2005 20:45,5895051127
7/3/2005 20:50,5909747846
7/3/2005 20:55,6190338705
7/3/2005 21:00,6579141367
7/3/2005 21:05,6675730302
7/3/2005 21:10,6696267749
7/3/2005 21:15,6518728606
7/3/2005 21:20,6808142376
7/3/2005 21:25,6993374414
7/3/2005 21:30,7170305232
7/3/2005 21:35,7146336515
7/3/2005 21:40,6902855161
7/3/2005 21:45,7066604362
7/3/2005 21:50,7221548800
7/3/2005 21:55,7249007536
7/3/2005 22:00,7079058816
7/3/2005 22:05,6968551559
7/3/2005 22:10,7233296322
7/3/2005 22:15,7432696020
7/3/2005 22:20,7517427862
7/3/2005 22:25,7491812848
7/3/2005 22:30,7858073340
7/3/2005 22:35,7774210657
7/3/2005 22:40,7714558041
7/3/2005 22:45,7690422625
7/3/2005 22:50,7669691648
7/3/2005 22:55,7644787598
7/3/2005 23:00,7753354585
7/3/2005 23:05,7774964073
7/3/2005 23:10,7773198219
7/3/2005 23:15,8062527480
7/3/2005 23:20,7783045406
7/3/2005 23:25,8120524387
7/3/2005 23:30,8011903639
7/3/2005 23:35,8025032495
7/3/2005 23:40,8013145341
7/3/2005 23:45,7883234358
7/3/2005 23:50,7768191508
7/3/2005 23:55,8065688092
7/4/2005 0:00,8132506942
7/4/2005 0:05,8074814289
7/4/2005 0:10,8032389133
7/4/2005 0:15,8288551142
7/4/2005 0:20,8016792013
7/4/2005 0:25,7838381516
7/4/2005 0:30,7848624564
7/4/2005 0:35,7808051814
7/4/2005 0:40,7640956288
7/4/2005 0:45,7771714743
7/4/2005 0:50,7824057203
7/4/2005 0:55,7926492748
7/4/2005 1:00,7844223274
7/4/2005 1:05,7798464954
7/4/2005 1:10,7909132364
7/4/2005 1:15,7769895510
7/4/2005 1:20,8005115908
7/4/2005 1:25,8099184522
7/4/2005 1:30,8178252032
7/4/2005 1:35,7854514898
7/4/2005 1:40,7870837432
7/4/2005 1:45,7768207191
7/4/2005 1:50,7767261505
7/4/2005 1:55,7998797368
7/4/2005 2:00,8126787297
7/4/2005 2:05,8072239750
7/4/2005 2:10,8058827963
7/4/2005 2:15,8117827998
7/4/2005 2:20,8233593967
7/4/2005 2:25,8580409849
7/4/2005 2:30,8661250857
7/4/2005 2:35,8630838365
7/4/2005 2:40,8284458065
7/4/2005 2:45,8407528100
7/4/2005 2:50,8358807440
7/4/2005 2:55,8116550418
7/4/2005 3:00,8252193427
7/4/2005 3:05,8260109006
7/4/2005 3:10,8370048137
7/4/2005 3:15,8122048004
7/4/2005 3:20,8139331701
7/4/2005 3:25,8243352808
7/4/2005 3:30,8166328177
7/4/2005 3:35,8106805403
7/4/2005 3:40,8043591564
7/4/2005 3:45,7821172751
7/4/2005 3:50,8208588147
7/4/2005 3:55,8121162738
7/4/2005 4:00,8117189085
7/4/2005 4:05,7884002074
7/4/2005 4:10,7560972457
7/4/2005 4:15,7476988764
7/4/2005 4:20,7656314238
7/4/2005 4:25,7580645016
7/4/2005 4:30,7559271214
7/4/2005 4:35,7701583750
7/4/2005 4:40,7687687585
7/4/2005 4:45,7417651918
7/4/2005 4:50,7470899877
7/4/2005 4:55,7111530017
7/4/2005 5:00,6873061680
7/4/2005 5:05,6905577305
7/4/2005 5:10,6904571167
7/4/2005 5:15,6726789733
7/4/2005 5:20,6632205053
7/4/2005 5:25,6551466462
7/4/2005 5:30,6491080424
7/4/2005 5:35,6407374383
7/4/2005 5:40,6314567248
7/4/2005 5:45,6186382183
7/4/2005 5:50,6004709088
7/4/2005 5:55,5687433098
7/4/2005 6:00,5505022054
7/4/2005 6:05,5375373411
7/4/2005 6:10,5256306344
